symbol,price,timestamp
CME,69.2139,2016-07-08
CSL,97.5479,2016-07-08
DXS,5.6028,2016-07-08
EQIX,324.3841,2016-07-08
FTNT,6.692,2016-07-08
GNE,1.1455,2016-07-08
GOOG,35.0189,2016-07-08
GOOGL,35.6199,2016-07-08
IAA,48.3498,2016-07-08
IEU,38.3687,2016-07-08
IFRA,12.9781,2016-07-08
IOO,40.5357,2016-07-08
IVV,16.2164,2016-07-08
IXI,53.0172,2016-07-08
MA,83.781,2016-07-08
MAQ,11.121,2016-07-08
META,116.4267,2016-07-08
MOAT,33.2582,2016-07-08
MSFT,46.3923,2016-07-08
NAB,14.6403,2016-07-08
NDQ,8.4665,2016-07-08
NVDA,1.2481,2016-07-08
NWH,0.1632,2016-07-08
RMD,7.6519,2016-07-08
SDF,1.5281,2016-07-08
SHL,15.5928,2016-07-08
STW,32.4423,2016-07-08
TCL,7.9566,2016-07-08
TLS,3.7441,2016-07-08
TSM,21.601,2016-07-08
VAE,36.3121,2016-07-08
VAP,55.1758,2016-07-08
VEU,41.5558,2016-07-08
WBC,17.0518,2016-07-08
WDS,15.1728,2016-07-08
WES,17.4765,2016-07-08
WTC,4.7627,2016-07-08
AGL,12.3205,2016-07-11
ALX,3.0843,2016-07-11
AMAT,22.6078,2016-07-11
AMD,5.01,2016-07-11
AMZN,37.689,2016-07-11
ANZ,14.7596,2016-07-11
ASX,34.7873,2016-07-11
AUB,7.0387,2016-07-11
AVGO,12.2787,2016-07-11
AX1,1.0694,2016-07-11
AZJ,2.9861,2016-07-11
AZN,22.8063,2016-07-11
CBA,48.7429,2016-07-11
CCJ,9.7858,2016-07-11
CHC,3.7822,2016-07-11
CME,69.5358,2016-07-11
CSL,98.8898,2016-07-11
DXS,5.6875,2016-07-11
EQIX,323.8011,2016-07-11
FTNT,6.722,2016-07-11
GNE,1.1345,2016-07-11
GOOG,35.4883,2016-07-11
GOOGL,36.0873,2016-07-11
IAA,48.8103,2016-07-11
IEU,38.6924,2016-07-11
IFRA,13.1244,2016-07-11
IOO,40.9036,2016-07-11
IVV,16.3738,2016-07-11
IXI,53.2603,2016-07-11
MA,83.9607,2016-07-11
MAQ,11.1673,2016-07-11
META,117.0524,2016-07-11
MOAT,33.3311,2016-07-11
MSFT,46.6495,2016-07-11
NAB,14.9759,2016-07-11
NDQ,8.5732,2016-07-11
NVDA,1.2768,2016-07-11
NWH,0.1726,2016-07-11
RMD,7.7692,2016-07-11
SDF,1.5824,2016-07-11
SHL,15.8192,2016-07-11
STW,33.0841,2016-07-11
TCL,8.0229,2016-07-11
TLS,3.7977,2016-07-11
TSM,21.9808,2016-07-11
VAE,36.6637,2016-07-11
VAP,56.2279,2016-07-11
VEU,41.889,2016-07-11
WBC,17.6067,2016-07-11
WDS,15.2583,2016-07-11
WES,17.7229,2016-07-11
WTC,4.8511,2016-07-11
AGL,12.1787,2016-07-12
ALX,2.9998,2016-07-12
AMAT,22.8415,2016-07-12
AMD,5.14,2016-07-12
AMZN,37.4105,2016-07-12
ANZ,14.9323,2016-07-12
ASX,34.9402,2016-07-12
AUB,7.0676,2016-07-12
AVGO,12.3747,2016-07-12
AX1,1.0754,2016-07-12
AZJ,2.9922,2016-07-12
AZN,22.9814,2016-07-12
CBA,49.006,2016-07-12
CCJ,9.9895,2016-07-12
CHC,3.7822,2016-07-12
CME,69.8157,2016-07-12
CSL,99.3666,2016-07-12
DXS,5.6452,2016-07-12
EQIX,322.51,2016-07-12
FTNT,6.774,2016-07-12
GNE,1.129,2016-07-12
GOOG,35.7638,2016-07-12
GOOGL,36.3508,2016-07-12
IAA,48.9747,2016-07-12
IEU,39.0793,2016-07-12
IFRA,13.1536,2016-07-12
IOO,40.9763,2016-07-12
IVV,16.326,2016-07-12
IXI,53.0491,2016-07-12
MA,85.1433,2016-07-12
MAQ,11.1488,2016-07-12
META,117.1119,2016-07-12
MOAT,33.2781,2016-07-12
MSFT,47.1995,2016-07-12
NAB,15.0478,2016-07-12
NDQ,8.5732,2016-07-12
NVDA,1.296,2016-07-12
NWH,0.187,2016-07-12
RMD,7.6429,2016-07-12
SDF,1.5669,2016-07-12
SHL,15.695,2016-07-12
STW,33.2032,2016-07-12
TCL,7.9632,2016-07-12
TLS,3.7977,2016-07-12
TSM,21.7949,2016-07-12
VAE,36.671,2016-07-12
VAP,56.3947,2016-07-12
VEU,42.1259,2016-07-12
WBC,17.7213,2016-07-12
WDS,15.2812,2016-07-12
WES,17.6668,2016-07-12
WTC,5.0475,2016-07-12
AGL,12.2403,2016-07-13
ALX,2.9717,2016-07-13
AMAT,23.291,2016-07-13
AMD,5.09,2016-07-13
AMZN,37.1315,2016-07-13
ANZ,15.1175,2016-07-13
ASX,35.013,2016-07-13
AUB,7.0749,2016-07-13
AVGO,12.2826,2016-07-13
AX1,1.1321,2016-07-13
AZJ,3.0344,2016-07-13
AZN,22.9509,2016-07-13
CBA,49.2626,2016-07-13
CCJ,9.8876,2016-07-13
CHC,3.768,2016-07-13
CME,69.7667,2016-07-13
CSL,98.21,2016-07-13
DXS,5.627,2016-07-13
EQIX,322.1019,2016-07-13
FTNT,6.764,2016-07-13
GNE,1.1069,2016-07-13
GOOG,35.5821,2016-07-13
GOOGL,36.2005,2016-07-13
IAA,49.2214,2016-07-13
IEU,39.4663,2016-07-13
IFRA,13.139,2016-07-13
IOO,41.3057,2016-07-13
IVV,16.3952,2016-07-13
IXI,52.6825,2016-07-13
MA,85.4649,2016-07-13
MAQ,11.1488,2016-07-13
META,115.9699,2016-07-13
MOAT,33.5278,2016-07-13
MSFT,47.4656,2016-07-13
NAB,15.1856,2016-07-13
NDQ,8.5732,2016-07-13
NVDA,1.2955,2016-07-13
NWH,0.1977,2016-07-13
RMD,7.6609,2016-07-13
SDF,1.5901,2016-07-13
SHL,15.7242,2016-07-13
STW,33.4149,2016-07-13
TCL,7.8571,2016-07-13
TLS,3.8044,2016-07-13
TSM,21.7303,2016-07-13
VAE,36.8276,2016-07-13
VAP,56.0611,2016-07-13
VEU,42.437,2016-07-13
WBC,17.8057,2016-07-13
WDS,15.418,2016-07-13
WES,17.5241,2016-07-13
WTC,5.0671,2016-07-13
AGL,12.3328,2016-07-14
ALX,2.9717,2016-07-14
AMAT,23.4618,2016-07-14
AMD,5.17,2016-07-14
AMZN,37.06,2016-07-14
ANZ,15.2717,2016-07-14
ASX,35.4281,2016-07-14
AUB,7.0749,2016-07-14
AVGO,12.5464,2016-07-14
AX1,1.0993,2016-07-14
AZJ,3.0525,2016-07-14
AZN,23.0879,2016-07-14
CBA,49.7362,2016-07-14
CCJ,10.1098,2016-07-14
CHC,3.846,2016-07-14
CME,70.8865,2016-07-14
CSL,99.6226,2016-07-14
DXS,5.6754,2016-07-14
EQIX,319.6864,2016-07-14
FTNT,6.798,2016-07-14
GNE,1.1124,2016-07-14
GOOG,35.7792,2016-07-14
GOOGL,36.5141,2016-07-14
IAA,49.3776,2016-07-14
IEU,39.7032,2016-07-14
IFRA,13.1097,2016-07-14
IOO,41.2843,2016-07-14
IVV,16.4056,2016-07-14
IXI,52.8459,2016-07-14
MA,86.515,2016-07-14
MAQ,11.2137,2016-07-14
META,116.4764,2016-07-14
MOAT,33.4597,2016-07-14
MSFT,47.6696,2016-07-14
NAB,15.3834,2016-07-14
NDQ,8.5568,2016-07-14
NVDA,1.3087,2016-07-14
NWH,0.1834,2016-07-14
RMD,7.697,2016-07-14
SDF,1.5669,2016-07-14
SHL,15.9945,2016-07-14
STW,33.5539,2016-07-14
TCL,7.8306,2016-07-14
TLS,3.8513,2016-07-14
TSM,21.9081,2016-07-14
VAE,37.0373,2016-07-14
VAP,56.2792,2016-07-14
VEU,42.6591,2016-07-14
WBC,17.9746,2016-07-14
WDS,15.2526,2016-07-14
WES,17.6365,2016-07-14
WTC,5.2341,2016-07-14
AGL,12.3267,2016-07-15
ALX,2.9773,2016-07-15
AMAT,23.6775,2016-07-15
AMD,5.14,2016-07-15
AMZN,36.772,2016-07-15
ANZ,15.3334,2016-07-15
ASX,35.5592,2016-07-15
AUB,7.0096,2016-07-15
AVGO,12.5752,2016-07-15
AX1,1.0963,2016-07-15
AZJ,3.0766,2016-07-15
AZN,23.0118,2016-07-15
CBA,49.9533,2016-07-15
CCJ,9.9895,2016-07-15
CHC,3.8035,2016-07-15
CME,71.2644,2016-07-15
CSL,99.9934,2016-07-15
DXS,5.5543,2016-07-15
EQIX,316.4879,2016-07-15
FTNT,6.824,2016-07-15
GNE,1.0904,2016-07-15
GOOG,35.7246,2016-07-15
GOOGL,36.5057,2016-07-15
IAA,50.0601,2016-07-15
IEU,39.7426,2016-07-15
IFRA,13.1682,2016-07-15
IOO,41.387,2016-07-15
IVV,16.4009,2016-07-15
IXI,52.6666,2016-07-15
MA,86.0231,2016-07-15
MAQ,11.3527,2016-07-15
META,116.0494,2016-07-15
MOAT,33.543,2016-07-15
MSFT,47.6342,2016-07-15
NAB,15.5272,2016-07-15
NDQ,8.5732,2016-07-15
NVDA,1.2935,2016-07-15
NWH,0.187,2016-07-15
RMD,7.679,2016-07-15
SDF,1.5979,2016-07-15
SHL,15.9287,2016-07-15
STW,33.6598,2016-07-15
TCL,7.9035,2016-07-15
TLS,3.8513,2016-07-15
TSM,21.8273,2016-07-15
VAE,37.5034,2016-07-15
VAP,55.7468,2016-07-15
VEU,42.6739,2016-07-15
WBC,18.1616,2016-07-15
WDS,15.2127,2016-07-15
WES,17.6797,2016-07-15
WTC,4.9787,2016-07-15
AGL,12.3822,2016-07-18
ALX,3.0392,2016-07-18
AMAT,23.9113,2016-07-18
AMD,5.51,2016-07-18
AMZN,36.8035,2016-07-18
ANZ,15.4013,2016-07-18
ASX,35.683,2016-07-18
AUB,7.0314,2016-07-18
AVGO,12.6665,2016-07-18
AX1,1.1112,2016-07-18
AZJ,3.0887,2016-07-18
AZN,23.2477,2016-07-18
CBA,50.0585,2016-07-18
CCJ,9.9709,2016-07-18
CHC,3.8389,2016-07-18
CME,71.0334,2016-07-18
CSL,100.5143,2016-07-18
DXS,5.6452,2016-07-18
EQIX,316.8461,2016-07-18
FTNT,6.826,2016-07-18
GNE,1.0849,2016-07-18
GOOG,36.4159,2016-07-18
GOOGL,37.3776,2016-07-18
IAA,50.4877,2016-07-18
IEU,39.7821,2016-07-18
IFRA,13.2048,2016-07-18
IOO,41.6694,2016-07-18
IVV,16.5001,2016-07-18
IXI,53.0332,2016-07-18
MA,86.6569,2016-07-18
MAQ,11.3527,2016-07-18
META,118.542,2016-07-18
MOAT,33.8154,2016-07-18
MSFT,47.8648,2016-07-18
NAB,15.5452,2016-07-18
NDQ,8.6225,2016-07-18
NVDA,1.3001,2016-07-18
NWH,0.2121,2016-07-18
RMD,7.7512,2016-07-18
SDF,1.6134,2016-07-18
SHL,15.9579,2016-07-18
STW,33.8516,2016-07-18
TCL,7.9367,2016-07-18
TLS,3.8714,2016-07-18
TSM,22.3364,2016-07-18
VAE,37.5767,2016-07-18
VAP,56.3177,2016-07-18
VEU,42.9923,2016-07-18
WBC,18.2762,2016-07-18
WDS,15.3096,2016-07-18
WES,17.7791,2016-07-18
WTC,5.0278,2016-07-18
AGL,12.6473,2016-07-19
ALX,3.0223,2016-07-19
AMAT,23.7225,2016-07-19
AMD,5.41,2016-07-19
AMZN,36.9975,2016-07-19
ANZ,15.4198,2016-07-19
ASX,35.4281,2016-07-19
AUB,7.0314,2016-07-19
AVGO,12.5261,2016-07-19
AX1,1.1321,2016-07-19
AZJ,3.0344,2016-07-19
AZN,23.0575,2016-07-19
CBA,50.0059,2016-07-19
CCJ,9.8043,2016-07-19
CHC,3.8955,2016-07-19
CME,71.5863,2016-07-19
CSL,101.2029,2016-07-19
DXS,5.6694,2016-07-19
EQIX,316.5213,2016-07-19
FTNT,6.778,2016-07-19
GNE,1.0987,2016-07-19
GOOG,36.5737,2016-07-19
GOOGL,37.388,2016-07-19
IAA,50.7179,2016-07-19
IEU,40.1138,2016-07-19
IFRA,13.2048,2016-07-19
IOO,41.9218,2016-07-19
IVV,16.6478,2016-07-19
IXI,53.328,2016-07-19
MA,87.3949,2016-07-19
MAQ,11.3249,2016-07-19
META,119.7734,2016-07-19
MOAT,34.2176,2016-07-19
MSFT,47.0931,2016-07-19
NAB,15.5512,2016-07-19
NDQ,8.7375,2016-07-19
NVDA,1.3136,2016-07-19
NWH,0.2265,2016-07-19
RMD,7.9046,2016-07-19
SDF,1.5979,2016-07-19
SHL,15.8995,2016-07-19
STW,33.7656,2016-07-19
TCL,8.0428,2016-07-19
TLS,3.8714,2016-07-19
TSM,22.0374,2016-07-19
VAE,37.7332,2016-07-19
VAP,56.3177,2016-07-19
VEU,43.2811,2016-07-19
WBC,18.1073,2016-07-19
WDS,15.5092,2016-07-19
WES,17.8742,2016-07-19
WTC,5.0573,2016-07-19
AGL,12.6042,2016-07-20
ALX,3.1011,2016-07-20
AMAT,23.9562,2016-07-20
AMD,5.41,2016-07-20
AMZN,37.286,2016-07-20
ANZ,15.5679,2016-07-20
ASX,35.9306,2016-07-20
AUB,7.1836,2016-07-20
AVGO,12.6931,2016-07-20
AX1,1.1411,2016-07-20
AZJ,3.0163,2016-07-20
AZN,23.2629,2016-07-20
CBA,50.4927,2016-07-20
CCJ,9.8228,2016-07-20
CHC,3.9168,2016-07-20
CME,71.0194,2016-07-20
CSL,103.3042,2016-07-20
DXS,5.7118,2016-07-20
EQIX,316.0548,2016-07-20
FTNT,6.984,2016-07-20
GNE,1.118,2016-07-20
GOOG,36.7836,2016-07-20
GOOGL,37.5701,2016-07-20
IAA,51.0633,2016-07-20
IEU,40.019,2016-07-20
IFRA,13.2633,2016-07-20
IOO,42.0972,2016-07-20
IVV,16.7239,2016-07-20
IXI,53.2722,2016-07-20
MA,88.2652,2016-07-20
MAQ,11.7327,2016-07-20
META,121.0743,2016-07-20
MOAT,34.1407,2016-07-20
MSFT,49.5945,2016-07-20
NAB,15.6471,2016-07-20
NDQ,8.7457,2016-07-20
NVDA,1.3308,2016-07-20
NWH,0.2553,2016-07-20
RMD,7.9407,2016-07-20
SDF,1.6212,2016-07-20
SHL,16.2428,2016-07-20
STW,34.0171,2016-07-20
TCL,8.1687,2016-07-20
TLS,3.9049,2016-07-20
TSM,22.2636,2016-07-20
VAE,38.1214,2016-07-20
VAP,56.9271,2016-07-20
VEU,43.2589,2016-07-20
WBC,18.3245,2016-07-20
WDS,15.5891,2016-07-20
WES,18.1163,2016-07-20
WTC,5.3126,2016-07-20
AGL,12.6103,2016-07-21
ALX,3.1349,2016-07-21
AMAT,23.5787,2016-07-21
AMD,5.22,2016-07-21
AMZN,37.2215,2016-07-21
ANZ,15.6851,2016-07-21
ASX,35.6029,2016-07-21
AUB,7.2996,2016-07-21
AVGO,12.5167,2016-07-21
AX1,1.1441,2016-07-21
AZJ,3.0827,2016-07-21
AZN,23.2325,2016-07-21
CBA,50.6703,2016-07-21
CCJ,9.7487,2016-07-21
CHC,3.9168,2016-07-21
CME,70.7045,2016-07-21
CSL,105.1582,2016-07-21
DXS,5.7299,2016-07-21
EQIX,310.3159,2016-07-21
FTNT,6.942,2016-07-21
GNE,1.129,2016-07-21
GOOG,36.6566,2016-07-21
GOOGL,37.4376,2016-07-21
IAA,51.6307,2016-07-21
IEU,40.3191,2016-07-21
IFRA,13.2852,2016-07-21
IOO,42.3025,2016-07-21
IVV,16.8138,2016-07-21
IXI,53.3001,2016-07-21
MA,87.4705,2016-07-21
MAQ,12.3258,2016-07-21
META,119.7734,2016-07-21
MOAT,34.6174,2016-07-21
MSFT,49.497,2016-07-21
NAB,15.725,2016-07-21
NDQ,8.8771,2016-07-21
NVDA,1.3063,2016-07-21
NWH,0.2373,2016-07-21
RMD,7.9677,2016-07-21
SDF,1.6056,2016-07-21
SHL,16.5203,2016-07-21
STW,34.1891,2016-07-21
TCL,8.2152,2016-07-21
TLS,3.9049,2016-07-21
TSM,22.2071,2016-07-21
VAE,38.1121,2016-07-21
VAP,57.0875,2016-07-21
VEU,43.4736,2016-07-21
WBC,18.4572,2016-07-21
WDS,15.7373,2016-07-21
WES,18.1725,2016-07-21
WTC,5.2734,2016-07-21
AGL,12.5425,2016-07-22
ALX,3.1631,2016-07-22
AMAT,23.7045,2016-07-22
AMD,5.84,2016-07-22
AMZN,37.243,2016-07-22
ANZ,15.6173,2016-07-22
ASX,35.6101,2016-07-22
AUB,7.3141,2016-07-22
AVGO,12.459,2016-07-22
AX1,1.0993,2016-07-22
AZJ,3.1008,2016-07-22
AZN,23.6891,2016-07-22
CBA,50.7426,2016-07-22
CCJ,9.5821,2016-07-22
CHC,3.9026,2016-07-22
CME,71.2364,2016-07-22
CSL,105.0699,2016-07-22
DXS,5.7481,2016-07-22
EQIX,313.8975,2016-07-22
FTNT,7.152,2016-07-22
GNE,1.0904,2016-07-22
GOOG,36.8605,2016-07-22
GOOGL,37.6793,2016-07-22
IAA,51.2195,2016-07-22
IEU,40.327,2016-07-22
IFRA,13.2267,2016-07-22
IOO,42.1827,2016-07-22
IVV,16.7746,2016-07-22
IXI,53.344,2016-07-22
MA,88.6058,2016-07-22
MAQ,12.1497,2016-07-22
META,120.1606,2016-07-22
MOAT,34.6023,2016-07-22
MSFT,50.18,2016-07-22
NAB,15.6171,2016-07-22
NDQ,8.8689,2016-07-22
NVDA,1.3419,2016-07-22
NWH,0.2301,2016-07-22
RMD,7.9768,2016-07-22
SDF,1.5979,2016-07-22
SHL,16.5276,2016-07-22
STW,34.0766,2016-07-22
TCL,8.2483,2016-07-22
TLS,3.8848,2016-07-22
TSM,22.4172,2016-07-22
VAE,38.2313,2016-07-22
VAP,56.709,2016-07-22
VEU,43.5403,2016-07-22
WBC,18.4089,2016-07-22
WDS,15.5662,2016-07-22
WES,18.0687,2016-07-22
WTC,5.3225,2016-07-22
AGL,12.5918,2016-07-25
ALX,3.1687,2016-07-25
AMAT,23.8124,2016-07-25
AMD,6.7,2016-07-25
AMZN,36.9805,2016-07-25
ANZ,15.6975,2016-07-25
ASX,35.6393,2016-07-25
AUB,7.2634,2016-07-25
AVGO,12.4676,2016-07-25
AX1,1.0963,2016-07-25
AZJ,3.0947,2016-07-25
AZN,23.7043,2016-07-25
CBA,51.0123,2016-07-25
CCJ,9.4988,2016-07-25
CHC,3.9239,2016-07-25
CME,71.0754,2016-07-25
CSL,106.7032,2016-07-25
DXS,5.8147,2016-07-25
EQIX,313.4561,2016-07-25
FTNT,7.314,2016-07-25
GNE,1.14,2016-07-25
GOOG,36.7131,2016-07-25
GOOGL,37.592,2016-07-25
IAA,51.1044,2016-07-25
IEU,40.2717,2016-07-25
IFRA,13.351,2016-07-25
IOO,42.1785,2016-07-25
IVV,16.8104,2016-07-25
IXI,53.4994,2016-07-25
MA,87.9814,2016-07-25
MAQ,12.7428,2016-07-25
META,120.7863,2016-07-25
MOAT,34.7688,2016-07-25
MSFT,50.3219,2016-07-25
NAB,15.701,2016-07-25
NDQ,8.8606,2016-07-25
NVDA,1.3667,2016-07-25
NWH,0.2553,2016-07-25
RMD,7.9677,2016-07-25
SDF,1.6289,2016-07-25
SHL,16.827,2016-07-25
STW,34.295,2016-07-25
TCL,8.2749,2016-07-25
TLS,3.8982,2016-07-25
TSM,22.5142,2016-07-25
VAE,38.0995,2016-07-25
VAP,57.0041,2016-07-25
VEU,43.5773,2016-07-25
WBC,18.5235,2016-07-25
WDS,15.5948,2016-07-25
WES,18.2633,2016-07-25
WTC,5.2635,2016-07-25
AGL,12.6227,2016-07-26
ALX,3.1912,2016-07-26
AMAT,24.1,2016-07-26
AMD,6.98,2016-07-26
AMZN,36.7795,2016-07-26
ANZ,15.8332,2016-07-26
ASX,35.5373,2016-07-26
AUB,7.2996,2016-07-26
AVGO,12.7531,2016-07-26
AX1,1.1411,2016-07-26
AZJ,3.1128,2016-07-26
AZN,23.5217,2016-07-26
CBA,51.3083,2016-07-26
CCJ,9.7673,2016-07-26
CHC,3.938,2016-07-26
CME,71.0334,2016-07-26
CSL,105.476,2016-07-26
DXS,5.839,2016-07-26
EQIX,314.3806,2016-07-26
FTNT,7.297,2016-07-26
GNE,1.1565,2016-07-26
GOOG,36.6461,2016-07-26
GOOGL,37.5984,2016-07-26
IAA,51.7622,2016-07-26
IEU,40.1217,2016-07-26
IFRA,13.3364,2016-07-26
IOO,41.9261,2016-07-26
IVV,16.7049,2016-07-26
IXI,53.061,2016-07-26
MA,88.3882,2016-07-26
MAQ,12.5111,2016-07-26
META,120.3791,2016-07-26
MOAT,34.5254,2016-07-26
MSFT,50.3485,2016-07-26
NAB,15.8149,2016-07-26
NDQ,8.836,2016-07-26
NVDA,1.39,2016-07-26
NWH,0.2517,2016-07-26
RMD,7.8143,2016-07-26
SDF,1.5979,2016-07-26
SHL,16.7467,2016-07-26
STW,34.3214,2016-07-26
TCL,8.2549,2016-07-26
TLS,3.8647,2016-07-26
TSM,22.894,2016-07-26
VAE,38.1642,2016-07-26
VAP,57.2222,2016-07-26
VEU,43.3181,2016-07-26
WBC,18.62,2016-07-26
WDS,15.4636,2016-07-26
WES,18.4102,2016-07-26
WTC,5.2341,2016-07-26
AGL,12.4253,2016-07-27
ALX,3.2306,2016-07-27
AMAT,24.1809,2016-07-27
AMD,6.85,2016-07-27
AMZN,36.8335,2016-07-27
ANZ,15.8517,2016-07-27
ASX,35.5956,2016-07-27
AUB,7.0894,2016-07-27
AVGO,12.9264,2016-07-27
AX1,1.1142,2016-07-27
AZJ,3.1249,2016-07-27
AZN,24.0011,2016-07-27
CBA,51.2689,2016-07-27
CCJ,9.8413,2016-07-27
CHC,3.9239,2016-07-27
CME,71.8872,2016-07-27
CSL,104.0546,2016-07-27
DXS,5.8087,2016-07-27
EQIX,311.2988,2016-07-27
FTNT,7.33,2016-07-27
GNE,1.151,2016-07-27
GOOG,36.8124,2016-07-27
GOOGL,37.8128,2016-07-27
IAA,51.9102,2016-07-27
IEU,40.556,2016-07-27
IFRA,13.2925,2016-07-27
IOO,42.2298,2016-07-27
IVV,16.8386,2016-07-27
IXI,53.2085,2016-07-27
MA,88.6909,2016-07-27
MAQ,11.9551,2016-07-27
META,122.4844,2016-07-27
MOAT,34.8671,2016-07-27
MSFT,49.8429,2016-07-27
NAB,15.8029,2016-07-27
NDQ,8.9263,2016-07-27
NVDA,1.376,2016-07-27
NWH,0.2804,2016-07-27
RMD,7.8685,2016-07-27
SDF,1.6212,2016-07-27
SHL,16.6518,2016-07-27
STW,34.3347,2016-07-27
TCL,8.2549,2016-07-27
TLS,3.8379,2016-07-27
TSM,22.7081,2016-07-27
VAE,38.5393,2016-07-27
VAP,56.9528,2016-07-27
VEU,43.8142,2016-07-27
WBC,18.6502,2016-07-27
WDS,15.4693,2016-07-27
WES,18.3713,2016-07-27
WTC,5.185,2016-07-27
AGL,12.4192,2016-07-28
ALX,3.2306,2016-07-28
AMAT,23.9292,2016-07-28
AMD,6.82,2016-07-28
AMZN,37.6305,2016-07-28
ANZ,15.9011,2016-07-28
ASX,36.0762,2016-07-28
AUB,7.3794,2016-07-28
AVGO,12.8148,2016-07-28
AX1,1.0993,2016-07-28
AZJ,3.1008,2016-07-28
AZN,26.0937,2016-07-28
CBA,51.1768,2016-07-28
CCJ,8.7952,2016-07-28
CHC,3.9522,2016-07-28
CME,71.3414,2016-07-28
CSL,103.7368,2016-07-28
DXS,5.8874,2016-07-28
EQIX,316.6545,2016-07-28
FTNT,7.434,2016-07-28
GNE,1.1345,2016-07-28
GOOG,37.0179,2016-07-28
GOOGL,38.0049,2016-07-28
IAA,51.7704,2016-07-28
IEU,40.5244,2016-07-28
IFRA,13.1975,2016-07-28
IOO,42.0972,2016-07-28
IVV,16.7083,2016-07-28
IXI,52.5072,2016-07-28
MA,90.829,2016-07-28
MAQ,11.9551,2016-07-28
META,124.1329,2016-07-28
MOAT,34.6827,2016-07-28
MSFT,49.8606,2016-07-28
NAB,15.8089,2016-07-28
NDQ,8.8935,2016-07-28
NVDA,1.3789,2016-07-28
NWH,0.32,2016-07-28
RMD,7.7692,2016-07-28
SDF,1.6212,2016-07-28
SHL,16.586,2016-07-28
STW,34.4405,2016-07-28
TCL,8.2881,2016-07-28
TLS,3.8446,2016-07-28
TSM,22.7404,2016-07-28
VAE,38.1507,2016-07-28
VAP,57.1709,2016-07-28
VEU,43.6884,2016-07-28
WBC,18.5838,2016-07-28
WDS,15.4579,2016-07-28
WES,18.5096,2016-07-28
WTC,5.185,2016-07-28
AGL,12.6905,2016-07-29
ALX,3.2756,2016-07-29
AMAT,23.6326,2016-07-29
AMD,6.86,2016-07-29
AMZN,37.9405,2016-07-29
ANZ,15.9443,2016-07-29
ASX,36.1927,2016-07-29
AUB,7.3866,2016-07-29
AVGO,12.6392,2016-07-29
AX1,1.1172,2016-07-29
AZJ,3.137,2016-07-29
AZN,25.9796,2016-07-29
CBA,50.8808,2016-07-29
CCJ,8.8507,2016-07-29
CHC,3.9522,2016-07-29
CME,71.5513,2016-07-29
CSL,104.1782,2016-07-29
DXS,5.9177,2016-07-29
EQIX,310.5741,2016-07-29
FTNT,6.938,2016-07-29
GNE,1.162,2016-07-29
GOOG,38.1533,2016-07-29
GOOGL,39.2703,2016-07-29
IAA,51.3264,2016-07-29
IEU,40.5007,2016-07-29
IFRA,13.1609,2016-07-29
IOO,42.0672,2016-07-29
IVV,16.7325,2016-07-29
IXI,52.5669,2016-07-29
MA,90.1005,2016-07-29
MAQ,11.8624,2016-07-29
META,123.0803,2016-07-29
MOAT,34.625,2016-07-29
MSFT,50.2776,2016-07-29
NAB,15.9048,2016-07-29
NDQ,8.9592,2016-07-29
NVDA,1.4015,2016-07-29
NWH,0.3092,2016-07-29
RMD,8.3016,2016-07-29
SDF,1.6367,2016-07-29
SHL,16.7832,2016-07-29
STW,34.4935,2016-07-29
TCL,8.3279,2016-07-29
TLS,3.8647,2016-07-29
TSM,22.4495,2016-07-29
VAE,37.68,2016-07-29
VAP,57.0234,2016-07-29
VEU,43.5551,2016-07-29
WBC,18.7527,2016-07-29
WDS,15.1272,2016-07-29
WES,18.5572,2016-07-29
WTC,5.2046,2016-07-29
AGL,12.7522,2016-08-01
ALX,3.2925,2016-08-01
AMAT,23.6146,2016-08-01
AMD,6.64,2016-08-01
AMZN,38.387,2016-08-01
ANZ,15.9073,2016-08-01
ASX,36.2801,2016-08-01
AUB,7.3214,2016-08-01
AVGO,12.7586,2016-08-01
AX1,1.0993,2016-08-01
AZJ,3.137,2016-08-01
AZN,25.7513,2016-08-01
CBA,51.2952,2016-08-01
CCJ,8.4619,2016-08-01
CHC,4.0018,2016-08-01
CME,72.1462,2016-08-01
CSL,103.8162,2016-08-01
DXS,5.9298,2016-08-01
EQIX,315.655,2016-08-01
FTNT,6.97,2016-08-01
GNE,1.1785,2016-08-01
GOOG,38.3563,2016-08-01
GOOGL,39.7467,2016-08-01
IAA,51.5895,2016-08-01
IEU,40.5007,2016-08-01
IFRA,13.3437,2016-08-01
IOO,41.9774,2016-08-01
IVV,16.6282,2016-08-01
IXI,52.5988,2016-08-01
MA,89.9397,2016-08-01
MAQ,11.7697,2016-08-01
META,123.4477,2016-08-01
MOAT,34.4283,2016-08-01
MSFT,50.1888,2016-08-01
NAB,16.0006,2016-08-01
NDQ,8.8935,2016-08-01
NVDA,1.3924,2016-08-01
NWH,0.3308,2016-08-01
RMD,8.3197,2016-08-01
SDF,1.6599,2016-08-01
SHL,16.8636,2016-08-01
STW,34.6126,2016-08-01
TCL,8.3146,2016-08-01
TLS,3.8379,2016-08-01
TSM,23.1283,2016-08-01
VAE,38.0995,2016-08-01
VAP,57.3954,2016-08-01
VEU,43.8883,2016-08-01
WBC,18.7588,2016-08-01
WDS,15.418,2016-08-01
WES,18.5874,2016-08-01
WTC,5.185,2016-08-01
